name,description,latitude,longitude
"KFC-Amherst,OH",,41.41031,-82.20901
"KFC-Ashland,OH",,40.86522,-82.29523
"KFC-Ashtabula,OH",,41.87778,-80.75561
"KFC-Athens,OH",,39.33238,-82.09058
"KFC-Aurora,OH",,41.35252,-81.38441
"KFC-Austintown,OH",,41.10136,-80.73866
"KFC-Barberton,OH",,41.01901,-81.60323
"KFC-Barnesville,OH",,39.9921,-81.15307
"KFC-Beavercreek,OH",,39.76162,-84.05309
"KFC-Bedford,OH",,41.40855,-81.52954
"KFC-Bellefontaine,OH",,40.35037,-83.76067
"KFC-Belpre,OH",,39.27969,-81.61126
"KFC-Berea,OH",,41.38674,-81.85321
"KFC-Bluffton,OH",,40.89228,-83.87399
"KFC-Bowling Green,OH",,41.3876,-83.65034
"KFC-Brook Park,OH",,41.40385,-81.80045
"KFC-Brookville,OH",,39.84584,-84.42576
"KFC-Brunswick,OH",,41.24192,-81.84117
"KFC-Bryan,OH",,41.46222,-84.55062
"KFC-Bucyrus,OH",,40.78783,-82.98533
"KFC-Cadiz,OH",,40.28127,-81.00018
"KFC-Calcutta,OH",,40.67305,-80.57773
"KFC-Cambridge,OH",,40.00578,-81.5759
"KFC-Canal Winchester,OH",,39.85617,-82.82834
"KFC-Canton,OH",,40.85052,-81.44121
"KFC-Canton,OH",,40.79943,-81.40036
"KFC-Canton,OH",,40.83298,-81.38818
"KFC-Canton,OH",,40.83623,-81.32702
"KFC-Celina,OH",,40.54585,-84.57256
"KFC-Centerville,OH",,39.65462,-84.15665
"KFC-Centerville,OH",,39.65997,-84.10954
"KFC-Chardon,OH",,41.58402,-81.21447
"KFC-Chesterland,OH",,41.52238,-81.34591
"KFC-Chillicothe,OH",,39.33282,-83.01254
"KFC-Cincinnati,OH",,39.15079,-84.62758
"KFC-Cincinnati,OH",,39.09547,-84.60653
"KFC-Cincinnati,OH",,39.25226,-84.5983
"KFC-Cincinnati,OH",,39.22113,-84.58669
"KFC-Cincinnati,OH",,39.23975,-84.54739
"KFC-Cincinnati,OH",,39.16176,-84.5396
"KFC-Cincinnati,OH",,39.22215,-84.5178
"KFC-Cincinnati,OH",,39.13313,-84.49689
"KFC-Cincinnati,OH",,39.29011,-84.46683
"KFC-Cincinnati,OH",,39.17255,-84.4268
"KFC-Cincinnati,OH",,39.2918,-84.39388
"KFC-Cincinnati,OH",,39.19621,-84.3805
"KFC-Cincinnati,OH",,39.07288,-84.34452
"KFC-Cincinnati,OH",,39.29231,-84.31012
"KFC-Cincinnati,OH",,39.09558,-84.26965
"KFC-Circleville,OH",,39.5666,-82.95522
"KFC-Cleveland,OH",,41.45047,-81.81416
"KFC-Cleveland,OH",,41.47001,-81.70235
"KFC-Cleveland,OH",,41.44006,-81.7022
"KFC-Cleveland,OH",,41.49687,-81.69382
"KFC-Cleveland,OH",,41.49973,-81.66752
"KFC-Cleveland,OH",,41.46347,-81.64673
"KFC-Cleveland,OH",,41.50358,-81.63182
"KFC-Cleveland,OH",,41.47999,-81.59245
"KFC-Cleveland,OH",,41.45404,-81.56507
"KFC-Cleveland,OH",,41.54905,-81.56178
"KFC-Cleveland,OH",,41.58318,-81.55749
"KFC-Columbus,OH",,39.95225,-83.13026
"KFC-Columbus,OH",,39.9197,-83.12824
"KFC-Columbus,OH",,39.94303,-83.08995
"KFC-Columbus,OH",,39.92913,-83.0528
"KFC-Columbus,OH",,39.95727,-83.04208
"KFC-Columbus,OH",,40.06295,-83.0384
"KFC-Columbus,OH",,39.98849,-83.03597
"KFC-Columbus,OH",,40.0174,-83.01206
"KFC-Columbus,OH",,39.88618,-82.99943
"KFC-Columbus,OH",,39.932,-82.99603
"KFC-Columbus,OH",,39.9865,-82.98647
"KFC-Columbus,OH",,39.95187,-82.98189
"KFC-Columbus,OH",,40.08673,-82.97378
"KFC-Columbus,OH",,40.03165,-82.9638
"KFC-Columbus,OH",,40.05968,-82.96355
"KFC-Columbus,OH",,40.11023,-82.95083
"KFC-Columbus,OH",,39.95751,-82.94598
"KFC-Columbus,OH",,39.97336,-82.89968
"KFC-Columbus,OH",,40.05529,-82.86639
"KFC-Columbus,OH",,39.98269,-82.81565
"KFC-Coshocton,OH",,40.27335,-81.86902
"KFC-Cuyahoga Falls,OH",,41.13519,-81.50868
"KFC-Dayton,OH",,39.74962,-84.25213
"KFC-Dayton,OH",,39.7888,-84.23788
"KFC-Dayton,OH",,39.80946,-84.22526
"KFC-Dayton,OH",,39.70754,-84.20184
"KFC-Dayton,OH",,39.74454,-84.18288
"KFC-Dayton,OH",,39.79763,-84.13032
"KFC-Dayton,OH",,39.74411,-84.1202
"KFC-Defiance,OH",,41.27877,-84.37096
"KFC-Delaware,OH",,40.29421,-83.06831
"KFC-Delaware,OH",,40.25593,-83.06324
"KFC-Dover,OH",,40.5265,-81.48862
"KFC-Dublin,OH",,40.10147,-83.09138
"KFC-East Cleveland,OH",,41.51879,-81.59411
"KFC-Eaton,OH",,39.75907,-84.63635
"KFC-Elyria,OH",,41.42508,-82.08038
"KFC-Elyria,OH",,41.37764,-82.07706
"KFC-Englewood,OH",,39.869,-84.29351
"KFC-Euclid,OH",,41.58799,-81.50211
"KFC-Fairborn,OH",,39.8293,-84.02411
"KFC-Fairfield,OH",,39.33816,-84.55992
"KFC-Findlay,OH",,41.05887,-83.66215
"KFC-Franklin,OH",,39.494,-84.32993
"KFC-Fremont,OH",,41.3552,-83.13221
"KFC-Gahanna,OH",,40.01159,-82.86694
"KFC-Galion,OH",,40.74693,-82.79836
"KFC-Gallipolis,OH",,38.82377,-82.17234
"KFC-Garfield Heights,OH",,41.43049,-81.59614
"KFC-Geneva,OH",,41.79103,-80.9474
"KFC-Greenfield,OH",,39.35243,-83.3798
"KFC-Greenville,OH",,40.1199,-84.62243
"KFC-Grove City,OH",,39.87841,-83.05499
"KFC-Hamilton,OH",,39.42411,-84.58461
"KFC-Hamilton,OH",,39.37682,-84.54916
"KFC-Harrison,OH",,39.25913,-84.80183
"KFC-Hartville,OH",,40.96764,-81.34462
"KFC-Heath,OH",,40.03067,-82.44307
"KFC-Hilliard,OH",,39.98769,-83.15143
"KFC-Hilliard,OH",,40.03,-83.11668
"KFC-Hillsboro,OH",,39.20276,-83.5969
"KFC-Holland,OH",,41.60895,-83.71244
"KFC-Huber Heights,OH",,39.84664,-84.11404
"KFC-Huber Heights,OH",,39.87628,-84.1371
"KFC-Huber Heights,OH",,39.87213,-84.05925
"KFC-Ironton,OH",,38.53167,-82.68371
"KFC-Jackson,OH",,39.0441,-82.62954
"KFC-Jeffersonville,OH",,39.61722,-83.60293
"KFC-Kenton,OH",,40.65218,-83.59075
"KFC-Kettering,OH",,39.70293,-84.12483
"KFC-Lakewood,OH",,41.47899,-81.76895
"KFC-Lancaster,OH",,39.73173,-82.61588
"KFC-Lebanon,OH",,39.43266,-84.19609
"KFC-Lewis Center,OH",,40.15406,-82.99987
"KFC-Lima,OH",,40.76565,-84.15559
"KFC-Logan,OH",,39.53797,-82.40698
"KFC-London,OH",,39.88729,-83.44691
"KFC-Macedonia,OH",,41.30865,-81.51742
"KFC-Mansfield,OH",,40.71956,-82.54501
"KFC-Mansfield,OH",,40.76314,-82.49696
"KFC-Marietta,OH",,39.41326,-81.44802
"KFC-Marion,OH",,40.58113,-83.07863
"KFC-Marysville,OH",,40.23603,-83.35547
"KFC-Massillon,OH",,40.79997,-81.50951
"KFC-Maumee,OH",,41.56933,-83.65715
"KFC-Mayfield Heights,OH",,41.51988,-81.46908
"KFC-Medina,OH",,41.15758,-81.8623
"KFC-Mentor On The Lake,OH",,41.70517,-81.35906
"KFC-Mentor,OH",,41.67648,-81.31095
"KFC-Miamisburg,OH",,39.63529,-84.22557
"KFC-Middlefield,OH",,41.46278,-81.08605
"KFC-Middletown,OH",,39.52628,-84.38739
"KFC-Milford,OH",,39.19039,-84.25543
"KFC-Mt Vernon,OH",,40.39385,-82.48904
"KFC-Napoleon,OH",,41.39871,-84.13185
"KFC-New Boston,OH",,38.75318,-82.93388
"KFC-Newark,OH",,40.06055,-82.38621
"KFC-Niles,OH",,41.20965,-80.74903
"KFC-North Canton,OH",,40.88158,-81.42319
"KFC-North Olmsted,OH",,41.41185,-81.931
"KFC-North Royalton,OH",,41.3138,-81.7234
"KFC-Norwalk,OH",,41.26092,-82.61185
"KFC-Norwood,OH",,39.15923,-84.4569
"KFC-Oak Hill,OH",,38.86213,-82.6149
"KFC-Obetz,OH",,39.87645,-82.93074
"KFC-Oregon,OH",,41.62169,-83.49467
"KFC-Painesville,OH",,41.72598,-81.24997
"KFC-Parma,OH",,41.36166,-81.68658
"KFC-Parma,OH",,41.41467,-81.73285
"KFC-Pataskala,OH",,40.00366,-82.67059
"KFC-Perrysburg,OH",,41.54506,-83.61969
"KFC-Pickerington,OH",,39.92974,-82.79031
"KFC-Piqua,OH",,40.1476,-84.24026
"KFC-Pomeroy,OH",,39.02727,-82.03272
"KFC-Port Clinton,OH",,41.51469,-82.91278
"KFC-Portsmouth,OH",,38.78535,-82.98473
"KFC-Reynoldsburg,OH",,39.92793,-82.83143
"KFC-Saint Clairsville,OH",,40.07029,-80.8654
"KFC-Salem,OH",,40.90184,-80.85142
"KFC-Sandusky,OH",,41.43311,-82.70603
"KFC-Shelby,OH",,40.88122,-82.66349
"KFC-Sidney,OH",,40.2854,-84.18775
"KFC-Solon,OH",,41.39602,-81.46398
"KFC-South Euclid,OH",,41.52087,-81.53617
"KFC-South Point,OH",,38.41742,-82.51102
"KFC-Springboro,OH",,39.56275,-84.26161
"KFC-Springfield,OH",,39.94334,-83.85464
"KFC-Springfield,OH",,39.96419,-83.78527
"KFC-Springfield,OH",,39.92355,-83.7767
"KFC-Steubenville,OH",,40.37594,-80.67764
"KFC-Stow,OH",,41.15565,-81.40233
"KFC-Streetsboro,OH",,41.23895,-81.34089
"KFC-Strongsville,OH",,41.31998,-81.83575
"KFC-Sylvania,OH",,41.71597,-83.67986
"KFC-Tiffin,OH",,41.12448,-83.09766
"KFC-Toledo,OH",,41.65302,-83.62636
"KFC-Toledo,OH",,41.68789,-83.62286
"KFC-Toledo,OH",,41.707,-83.58855
"KFC-Toledo,OH",,41.66391,-83.56864
"KFC-Trotwood,OH",,39.82164,-84.28712
"KFC-Troy,OH",,40.0544,-84.24044
"KFC-University Heights,OH",,41.5022,-81.5558
"KFC-Upper Sandusky,OH",,40.847,-83.29706
"KFC-Urbana,OH",,40.10769,-83.73771
"KFC-Van Wert,OH",,40.86962,-84.58007
"KFC-Vandalia,OH",,39.89121,-84.19213
"KFC-Wadsworth,OH",,41.04981,-81.72897
"KFC-Warren,OH",,41.23388,-80.82984
"KFC-Warren,OH",,41.26671,-80.78273
"KFC-Warrensville Heights,OH",,41.43531,-81.51833
"KFC-Washington Court House,OH",,39.53373,-83.44313
"KFC-Wauseon,OH",,41.56222,-84.13425
"KFC-Waverly,OH",,39.11941,-82.99414
"KFC-Wellston,OH",,39.11254,-82.5346
"KFC-West Carrollton,OH",,39.67618,-84.24227
"KFC-West Chester,OH",,39.35358,-84.3695
"KFC-West Union,OH",,38.77727,-83.56997
"KFC-Westerville,OH",,40.11225,-82.92673
"KFC-Westlake,OH",,41.47005,-81.90149
"KFC-Whitehall,OH",,39.95541,-82.87897
"KFC-Willard,OH",,41.0428,-82.72425
"KFC-Willoughby,OH",,41.62402,-81.44333
"KFC-Willowick,OH",,41.63014,-81.48268
"KFC-Wilmington,OH",,39.44538,-83.82655
"KFC-Woodsfield,OH",,39.7629,-81.11547
"KFC-Wooster,OH",,40.80301,-81.93458
"KFC-Xenia,OH",,39.6849,-83.93152
"KFC-Youngstown,OH",,41.06324,-80.70764
"KFC-Youngstown,OH",,41.15014,-80.66499
"KFC-Youngstown,OH",,41.07253,-80.64604
"KFC-Youngstown,OH",,41.03054,-80.63471
"KFC-Zanesville,OH",,39.91072,-82.01631
"KFC-Zanesville,OH",,39.96488,-82.00999
"KFC-Ada,OK",,34.77892,-96.67011
"KFC-Altus,OK",,34.63765,-99.33233
"KFC-Anadarko,OK",,35.06333,-98.25132
"KFC-Ardmore,OK",,34.17311,-97.16138
"KFC-Atoka,OK",,34.38627,-96.12829
"KFC-Bixby,OK",,35.99445,-95.88632
"KFC-Bristow,OK",,35.83065,-96.39349
"KFC-Broken Arrow,OK",,36.07457,-95.85088
"KFC-Broken Arrow,OK",,36.06083,-95.7746
"KFC-Broken Bow,OK",,34.02462,-94.7394
"KFC-Catoosa,OK",,36.16951,-95.76168
"KFC-Chickasha,OK",,35.03868,-97.93701
"KFC-Claremore,OK",,36.31102,-95.61489
"KFC-Cushing,OK",,35.98483,-96.76461
"KFC-Duncan,OK",,34.51675,-97.96671
"KFC-Durant,OK",,33.99786,-96.40349
"KFC-Edmond,OK",,35.66771,-97.51167
"KFC-Edmond,OK",,35.62473,-97.48608
"KFC-Edmond,OK",,35.65288,-97.45932
"KFC-El Reno,OK",,35.50978,-97.97275
"KFC-Elk City,OK",,35.41143,-99.43811
"KFC-Guthrie,OK",,35.88028,-97.42557
"KFC-Henryetta,OK",,35.44001,-95.97767
"KFC-Hugo,OK",,34.01066,-95.49751
"KFC-Idabel,OK",,33.8954,-94.80505
"KFC-Jenks,OK",,36.02245,-95.96811
"KFC-Kingfisher,OK",,35.85134,-97.93243
"KFC-Lawton,OK",,34.62325,-98.44973
"KFC-Lawton,OK",,34.59438,-98.38669
"KFC-McAlester,OK",,34.90659,-95.74684
"KFC-Midwest City,OK",,35.45079,-97.40591
"KFC-Midwest City,OK",,35.43842,-97.37062
"KFC-Moore,OK",,35.34834,-97.4968
"KFC-Muskogee,OK",,35.77121,-95.35802
"KFC-Mustang,OK",,35.39314,-97.7247
"KFC-Newcastle,OK",,35.29112,-97.61772
"KFC-Norman,OK",,35.21852,-97.42336
"KFC-Norman,OK",,35.20396,-97.41484
"KFC-Oklahoma City,OK",,35.55798,-97.63891
"KFC-Oklahoma City,OK",,35.46138,-97.61918
"KFC-Oklahoma City,OK",,35.51165,-97.60373
"KFC-Oklahoma City,OK",,35.43518,-97.56565
"KFC-Oklahoma City,OK",,35.53213,-97.56551
"KFC-Oklahoma City,OK",,35.49331,-97.55123
"KFC-Oklahoma City,OK",,35.59531,-97.54919
"KFC-Oklahoma City,OK",,35.39069,-97.53025
"KFC-Oklahoma City,OK",,35.4934,-97.51614
"KFC-Oklahoma City,OK",,35.40697,-97.50829
"KFC-Oklahoma City,OK",,35.49325,-97.4768
"KFC-Oklahoma City,OK",,35.43504,-97.42728
"KFC-Oklahoma City,OK",,35.49291,-97.37218
"KFC-Okmulgee,OK",,35.62325,-95.95992
"KFC-Owasso,OK",,36.26394,-95.85154
"KFC-Pauls Valley,OK",,34.73953,-97.25465
"KFC-Poteau,OK",,35.06219,-94.62027
"KFC-Purcell,OK",,35.03088,-97.36614
"KFC-Sallisaw,OK",,35.45876,-94.76994
"KFC-Sand Springs,OK",,36.13855,-96.11545
"KFC-Sapulpa,OK",,35.99295,-96.11384
"KFC-Seminole,OK",,35.23344,-96.6712
"KFC-Shawnee,OK",,35.34503,-96.91231
"KFC-Shawnee,OK",,35.38433,-96.92593
"KFC-Tahlequah,OK",,35.89806,-94.9761
"KFC-Tulsa,OK",,36.09062,-96.01144
"KFC-Tulsa,OK",,36.05818,-95.88647
"KFC-Tulsa,OK",,36.10136,-95.97555
"KFC-Tulsa,OK",,36.1331,-95.85285
"KFC-Tulsa,OK",,36.16037,-95.89526
"KFC-Tulsa,OK",,36.2225,-95.97538
"KFC-Wagoner,OK",,35.95939,-95.39548
"KFC-Weatherford,OK",,35.52825,-98.69401
"KFC-Yukon,OK",,35.48908,-97.76007
"KFC-Albany,OR",,44.63567,-123.07936
"KFC-Aloha,OR",,45.4943,-122.87041
"KFC-Astoria,OR",,46.18816,-123.85125
"KFC-Beaverton,OR",,45.49557,-122.80914
"KFC-Beaverton,OR",,45.48634,-122.7824
"KFC-Bend,OR",,44.02842,-121.31301
"KFC-Canby,OR",,45.25618,-122.70433
"KFC-Central Point,OR",,42.37636,-122.89988
"KFC-Clackamas,OR",,45.41054,-122.56238
"KFC-Clackamas,OR",,45.43331,-122.56081
"KFC-Corvallis,OR",,44.58455,-123.25702
"KFC-Cottage Grove,OR",,43.80402,-123.04517
"KFC-Eugene,OR",,44.10101,-123.13007
"KFC-Eugene,OR",,44.04988,-123.08892
"KFC-Florence,OR",,43.98908,-124.10117
"KFC-Grants Pass,OR",,42.43807,-123.3078
"KFC-Gresham,OR",,45.50941,-122.43259
"KFC-Hermiston,OR",,45.84357,-119.29001
"KFC-Hillsboro,OR",,45.51902,-122.99017
"KFC-Hillsboro,OR",,45.53733,-122.90175
"KFC-Lake Oswego,OR",,45.41277,-122.71726
"KFC-Lebanon,OR",,44.51506,-122.89515
"KFC-McMinnville,OR",,45.22853,-123.17326
"KFC-Medford,OR",,42.34101,-122.87907
"KFC-Medford,OR",,42.31563,-122.86087
"KFC-Milwaukie,OR",,45.4164,-122.63227
"KFC-Monmouth,OR",,44.84856,-123.23625
"KFC-Newberg,OR",,45.30226,-122.96056
"KFC-North Bend,OR",,43.39138,-124.24354
"KFC-Ontario,OR",,44.02568,-116.96585
"KFC-Ontario,OR",,44.02492,-116.94147
"KFC-Oregon City,OR",,45.36016,-122.60395
"KFC-Oregon City,OR",,45.33632,-122.59066
"KFC-Pendleton,OR",,45.66608,-118.80148
"KFC-Portland,OR",,45.58677,-122.73709
"KFC-Portland,OR",,45.46946,-122.69142
"KFC-Portland,OR",,45.56431,-122.66154
"KFC-Portland,OR",,45.53903,-122.61366
"KFC-Portland,OR",,45.49766,-122.61113
"KFC-Portland,OR",,45.4976,-122.57954
"KFC-Portland,OR",,45.52616,-122.53839
"KFC-Portland,OR",,45.5043,-122.51337
"KFC-Redmond,OR",,44.24702,-121.18684
"KFC-Roseburg,OR",,43.21427,-123.36234
"KFC-Roseburg,OR",,43.22655,-123.35726
"KFC-Salem,OR",,44.90212,-123.03983
"KFC-Salem,OR",,44.97201,-123.0287
"KFC-Salem,OR",,44.96609,-122.98467
"KFC-Salem,OR",,44.94236,-122.98311
"KFC-Sandy,OR",,45.40018,-122.27724
"KFC-Seaside,OR",,45.98975,-123.92168
"KFC-Sherwood,OR",,45.36837,-122.84018
"KFC-Silverton,OR",,45.00746,-122.79044
"KFC-Springfield,OR",,44.08056,-123.04185
"KFC-Springfield,OR",,44.05946,-122.9874
"KFC-St Helens,OR",,45.85612,-122.82626
"KFC-The Dalles,OR",,45.61846,-121.21133
"KFC-Tigard,OR",,45.44281,-122.74524
"KFC-White City,OR",,42.42223,-122.85201
"KFC-Woodburn,OR",,45.15108,-122.87418
"KFC-Aliquippa,PA",,40.60533,-80.28126
"KFC-Allentown,PA",,40.58178,-75.45663
"KFC-Allison Park,PA",,40.59228,-79.94815
"KFC-Altoona,PA",,40.46796,-78.40728
"KFC-Altoona,PA",,40.50022,-78.40613
"KFC-Bala Cynwyd,PA",,40.00177,-75.22559
"KFC-Beaver Falls,PA",,40.76556,-80.31913
"KFC-Belle Vernon,PA",,40.13772,-79.84287
"KFC-Bellevue,PA",,40.48847,-80.05698
"KFC-Bensalem,PA",,40.09454,-74.94349
"KFC-Bethel Park,PA",,40.3369,-80.02357
"KFC-Bethlehem,PA",,40.62639,-75.42015
"KFC-Bethlehem,PA",,40.64389,-75.34766
"KFC-Blairsville,PA",,40.44434,-79.22925
"KFC-Bloomsburg,PA",,41.01597,-76.48649
"KFC-Breezewood,PA",,39.99951,-78.2354
"KFC-Bridgeville,PA",,40.36748,-80.1042
"KFC-Bristol,PA",,40.12965,-74.88531
"KFC-Brodheadsville,PA",,40.92479,-75.39077
"KFC-Brookhaven,PA",,39.8707,-75.38462
"KFC-Brookville,PA",,41.17425,-79.09804
"KFC-Butler,PA",,40.87019,-79.92941
"KFC-Camp Hill,PA",,40.23875,-76.92855
"KFC-Canonsburg,PA",,40.26218,-80.17506
"KFC-Carlisle,PA",,40.20964,-77.18393
"KFC-Chambersburg,PA",,39.9281,-77.63226
"KFC-Clarion,PA",,41.21323,-79.38209
"KFC-Clearfield,PA",,41.03605,-78.39957
"KFC-Clifton Heights,PA",,39.92526,-75.30973
"KFC-Conneaut Lake,PA",,41.60345,-80.30526
"KFC-Connellsville,PA",,40.03611,-79.58423
"KFC-Coraopolis,PA",,40.51714,-80.22076
"KFC-Crafton,PA",,40.43892,-80.06944
"KFC-Dubois,PA",,41.13037,-78.75475
"KFC-Ebensburg,PA",,40.46926,-78.75539
"KFC-Ephrata,PA",,40.18979,-76.17931
"KFC-Erie,PA",,42.1023,-80.13918
"KFC-Erie,PA",,42.06644,-80.09293
"KFC-Erie,PA",,42.12738,-80.07337
"KFC-Erie,PA",,42.14644,-80.00281
"KFC-Exton,PA",,40.02827,-75.62849
"KFC-Eynon,PA",,41.50513,-75.57897
"KFC-Fairless Hills,PA",,40.19048,-74.83546
"KFC-Feasterville,PA",,40.14686,-74.99597
"KFC-Franklin,PA",,41.40413,-79.80331
"KFC-Frazer,PA",,40.04347,-75.52776
"KFC-Gettysburg,PA",,39.81696,-77.23644
"KFC-Greensburg,PA",,40.3033,-79.51152
"KFC-Hamlin,PA",,41.40869,-75.35522
"KFC-Hanover,PA",,39.82278,-76.99746
"KFC-Harrisburg,PA",,40.29139,-76.83235
"KFC-Hazleton,PA",,40.95046,-75.96378
"KFC-Hermitage,PA",,41.23434,-80.44949
"KFC-Homestead,PA",,40.40469,-79.91373
"KFC-Hummelstown,PA",,40.26644,-76.68926
"KFC-Huntingdon,PA",,40.48082,-78.01764
"KFC-Indiana,PA",,40.61816,-79.15354
"KFC-Irwin,PA",,40.32269,-79.69804
"KFC-Johnstown,PA",,40.32484,-78.91745
"KFC-Johnstown,PA",,40.27198,-78.85848
"KFC-Kennett Square,PA",,39.8434,-75.72727
"KFC-Kingston,PA",,41.26852,-75.88966
"KFC-Kittanning,PA",,40.81433,-79.51947
"KFC-Lancaster,PA",,40.03813,-76.34446
"KFC-Lancaster,PA",,40.07906,-76.3385
"KFC-Lancaster,PA",,40.0334,-76.30079
"KFC-Lancaster,PA",,40.01938,-76.19838
"KFC-Langhorne,PA",,40.17914,-74.87934
"KFC-Latrobe,PA",,40.29402,-79.38001
"KFC-Lebanon,PA",,40.33846,-76.43694
"KFC-Lemoyne,PA",,40.24107,-76.88827
"KFC-Lewisburg,PA",,40.96056,-76.89233
"KFC-Lewistown,PA",,40.61551,-77.56837
"KFC-Lock Haven,PA",,41.13636,-77.4498
"KFC-Mansfield,PA",,41.78096,-77.06934
"KFC-McKees Rocks,PA",,40.44545,-80.15058
"KFC-McKeesport,PA",,40.35204,-79.85773
"KFC-McKeesport,PA",,40.32294,-79.83189
"KFC-Meadville,PA",,41.6226,-80.1583
"KFC-Mechanicsburg,PA",,40.24602,-77.02883
"KFC-Monroeville,PA",,40.43573,-79.78619
"KFC-Mt Pocono,PA",,41.12269,-75.37316
"KFC-Murrysville,PA",,40.42678,-79.67997
"KFC-Natrona Heights,PA",,40.62289,-79.72618
"KFC-New Castle,PA",,40.97014,-80.31328
"KFC-New Stanton,PA",,40.21938,-79.61011
"KFC-Norristown,PA",,40.13975,-75.31431
"KFC-North Wales,PA",,40.23682,-75.24026
"KFC-Olyphant,PA",,41.46938,-75.60401
"KFC-Philadelphia,PA",,39.98339,-75.2437
"KFC-Philadelphia,PA",,39.94625,-75.23801
"KFC-Philadelphia,PA",,39.96,-75.22392
"KFC-Philadelphia,PA",,39.92205,-75.18772
"KFC-Philadelphia,PA",,39.99104,-75.17939
"KFC-Philadelphia,PA",,40.03233,-75.17845
"KFC-Philadelphia,PA",,40.00331,-75.165
"KFC-Philadelphia,PA",,40.05848,-75.16388
"KFC-Philadelphia,PA",,39.97162,-75.15951
"KFC-Philadelphia,PA",,40.01436,-75.15754
"KFC-Philadelphia,PA",,39.91489,-75.1553
"KFC-Philadelphia,PA",,39.95147,-75.1553
"KFC-Philadelphia,PA",,39.99959,-75.1534
"KFC-Philadelphia,PA",,40.0424,-75.14448
"KFC-Philadelphia,PA",,40.01212,-75.13565
"KFC-Philadelphia,PA",,39.99911,-75.13281
"KFC-Philadelphia,PA",,40.03279,-75.10641
"KFC-Philadelphia,PA",,39.99398,-75.09559
"KFC-Philadelphia,PA",,40.06274,-75.08365
"KFC-Philadelphia,PA",,40.03186,-75.06309
"KFC-Philadelphia,PA",,40.07656,-75.03225
"KFC-Philadelphia,PA",,40.05156,-75.0087
"KFC-Philadelphia,PA",,40.08165,-74.96156
"KFC-Philadelphia,PA",,39.95483,-75.18238
"KFC-Philadelphia,PA",,40.00673,-75.09443
"KFC-Philipsburg,PA",,40.7663,-78.03768
"KFC-Phoenixville,PA",,40.13148,-75.53346
"KFC-Pittsburgh,PA",,40.5856,-80.0368
"KFC-Pittsburgh,PA",,40.36907,-80.03314
"KFC-Pittsburgh,PA",,40.4052,-79.99088
"KFC-Pittsburgh,PA",,40.34505,-79.97305
"KFC-Pittsburgh,PA",,40.45477,-79.94637
"KFC-Pittsburgh,PA",,40.46414,-79.93235
"KFC-Pittsburgh,PA",,40.41343,-79.85505
"KFC-Pittsburgh,PA",,40.46342,-79.82429
"KFC-Pittsburgh,PA",,40.4383,-79.99743
"KFC-Pottsville,PA",,40.68242,-76.19112
"KFC-Punxsutawney,PA",,40.94592,-78.9678
"KFC-Reading,PA",,40.30483,-75.97208
"KFC-Reading,PA",,40.38096,-75.92753
"KFC-Reading,PA",,40.29655,-75.84079
"KFC-Rochester,PA",,40.70228,-80.28918
"KFC-Royersford,PA",,40.99463,-77.6045
"KFC-Sayre,PA",,41.99334,-76.52914
"KFC-Scranton,PA",,41.44552,-75.6654
"KFC-Scranton,PA",,41.41013,-75.66078
"KFC-Shamokin Dam,PA",,40.84859,-76.82508
"KFC-Shippensburg,PA",,40.05866,-77.49617
"KFC-Shrewsbury,PA",,39.77011,-76.67152
"KFC-Somerset,PA",,40.00846,-79.0791
"KFC-Springfield,PA",,39.93903,-75.34985
"KFC-St Marys,PA",,41.40293,-78.56061
"KFC-State College,PA",,40.80927,-77.90734
"KFC-State College,PA",,40.78528,-77.83828
"KFC-Stroudsburg,PA",,40.98669,-75.19037
"KFC-Tarentum,PA",,40.57495,-79.79324
"KFC-Titusville,PA",,41.62689,-79.67762
"KFC-Trexlertown,PA",,40.55079,-75.59666
"KFC-Uniontown,PA",,39.89197,-79.73386
"KFC-Upper Darby Twp,PA",,39.96389,-75.27025
"KFC-Warren,PA",,41.83666,-79.13017
"KFC-Washington,PA",,40.18076,-80.23456
"KFC-Waynesboro,PA",,39.73854,-77.53287
"KFC-Waynesburg,PA",,39.8987,-80.14816
"KFC-West Chester,PA",,39.96313,-75.59715
"KFC-West View,PA",,40.51738,-80.0326
"KFC-Whitehall,PA",,40.62937,-75.48482
"KFC-Wilkes Barre,PA",,41.23302,-75.91861
"KFC-Wilkinsburg,PA",,40.44449,-79.88679
"KFC-Williamsport,PA",,41.24904,-76.96577
"KFC-Willow Grove,PA",,40.16111,-75.12338
"KFC-Woodlyn,PA",,39.8782,-75.34402
"KFC-Wyncote,PA",,40.07466,-75.15881
"KFC-York,PA",,39.97968,-76.75284
"KFC-York,PA",,39.91029,-76.6819
"KFC-York,PA",,39.97712,-76.68114
"KFC-Coventry,RI",,41.68119,-71.56596
"KFC-Cranston,RI",,41.77799,-71.44558
"KFC-East Providence,RI",,41.82249,-71.35025
"KFC-Greenville,RI",,41.87036,-71.53137
"KFC-Johnston,RI",,41.82237,-71.4983
"KFC-Lincoln,RI",,41.93195,-71.44432
"KFC-Middletown,RI",,41.53582,-71.29221
"KFC-North Kingstown,RI",,41.61333,-71.4574
"KFC-Pawtucket,RI",,41.8615,-71.35429
"KFC-Providence,RI",,41.86441,-71.44822
